# timestamp tx ty tz qx qy qz qw
1734442394.866695 39.870550 -6.024002 2.385529 -0.237813 -0.119368 0.887236 -0.376842
1734442394.872419 39.864261 -6.031437 2.386250 -0.238164 -0.119500 0.887326 -0.376363
1734442394.876661 39.859583 -6.036936 2.386830 -0.238462 -0.119582 0.887458 -0.375838
1734442394.882370 39.853276 -6.044319 2.387668 -0.238865 -0.119678 0.887710 -0.374957
1734442394.886669 39.848524 -6.049867 2.388339 -0.239137 -0.119740 0.887943 -0.374210
1734442394.892443 39.842151 -6.057299 2.389288 -0.239430 -0.119829 0.888306 -0.373131
1734442394.896676 39.837489 -6.062734 2.390015 -0.239581 -0.119887 0.888597 -0.372320
1734442394.902419 39.829617 -6.072170 2.395764 -0.240490 -0.120184 0.887700 -0.373778
1734442394.906601 39.824971 -6.077589 2.396699 -0.240523 -0.120199 0.888019 -0.372991
1734442394.912301 39.818655 -6.084953 2.398001 -0.240517 -0.120151 0.888462 -0.371955
1734442394.916561 39.813948 -6.090438 2.398995 -0.240500 -0.120050 0.888790 -0.371214
1734442394.922419 39.807489 -6.097960 2.400386 -0.240498 -0.119809 0.889226 -0.370247
1734442394.926796 39.802676 -6.103563 2.401444 -0.240533 -0.119546 0.889532 -0.369575
1734442394.932420 39.796506 -6.110747 2.402824 -0.240648 -0.119111 0.889886 -0.368787
1734442394.936609 39.791921 -6.116087 2.403866 -0.240806 -0.118722 0.890112 -0.368263
1734442394.942419 39.785577 -6.123486 2.405329 -0.241143 -0.118101 0.890360 -0.367642
1734442394.946743 39.780869 -6.128986 2.406430 -0.241487 -0.117596 0.890489 -0.367267
1734442394.952258 39.774882 -6.136002 2.407848 -0.242046 -0.116929 0.890568 -0.366920
1734442394.956511 39.770280 -6.141415 2.408949 -0.242565 -0.116411 0.890558 -0.366766
1734442394.962419 39.763912 -6.148944 2.410486 -0.243398 -0.115716 0.890439 -0.366722
1734442394.966837 39.759169 -6.154584 2.411639 -0.244095 -0.115235 0.890269 -0.366824
1734442394.972422 39.753197 -6.161729 2.413101 -0.245062 -0.114688 0.889949 -0.367126
1734442394.976559 39.748791 -6.167034 2.414185 -0.245837 -0.114343 0.889633 -0.367481
1734442394.982420 39.742570 -6.174571 2.415720 -0.247022 -0.113949 0.889075 -0.368159
1734442394.986842 39.737894 -6.180273 2.416876 -0.247973 -0.113731 0.888577 -0.368790
1734442394.992446 39.731987 -6.187518 2.418338 -0.249244 -0.113557 0.887852 -0.369732
1734442394.996785 39.727425 -6.193145 2.419466 -0.250267 -0.113498 0.887227 -0.370558
1734442395.002223 39.720184 -6.204223 2.424014 -0.251643 -0.113263 0.887021 -0.370191
1734442395.006541 39.715612 -6.209979 2.425243 -0.252695 -0.113327 0.886316 -0.371142
1734442395.012423 39.709387 -6.217835 2.426903 -0.254122 -0.113489 0.885326 -0.372479
1734442395.016669 39.704894 -6.223515 2.428088 -0.255133 -0.113650 0.884605 -0.373451
1734442395.022298 39.698934 -6.231050 2.429639 -0.256430 -0.113924 0.883661 -0.374711
1734442395.026561 39.694415 -6.236761 2.430795 -0.257369 -0.114166 0.882971 -0.375619
1734442395.032421 39.688193 -6.244612 2.432353 -0.258579 -0.114536 0.882076 -0.376777
1734442395.036737 39.683599 -6.250396 2.433475 -0.259409 -0.114831 0.881464 -0.377547
1734442395.042418 39.677537 -6.258003 2.434913 -0.260409 -0.115241 0.880736 -0.378431
1734442395.046760 39.672888 -6.263813 2.435981 -0.261103 -0.115566 0.880243 -0.379001
1734442395.052419 39.666809 -6.271379 2.437327 -0.261924 -0.115983 0.879688 -0.379597
1734442395.056568 39.662337 -6.276920 2.438280 -0.262464 -0.116285 0.879348 -0.379918
1734442395.062419 39.656008 -6.284724 2.439567 -0.263156 -0.116691 0.878957 -0.380219
1734442395.066551 39.651522 -6.290228 2.440433 -0.263598 -0.116958 0.878741 -0.380332
1734442395.072419 39.645132 -6.298034 2.441600 -0.264166 -0.117306 0.878513 -0.380355
1734442395.076582 39.640584 -6.303565 2.442379 -0.264535 -0.117534 0.878400 -0.380290
1734442395.082419 39.634192 -6.311313 2.443400 -0.265002 -0.117843 0.878299 -0.380103
1734442395.086672 39.629526 -6.316951 2.444092 -0.265304 -0.118068 0.878260 -0.379912
1734442395.092455 39.623170 -6.324614 2.444958 -0.265669 -0.118383 0.878248 -0.379585
1734442395.096996 39.618175 -6.330626 2.445576 -0.265918 -0.118648 0.878264 -0.379292
1734442395.102418 39.616285 -6.334395 2.438774 -0.267215 -0.118842 0.877248 -0.380668
1734442395.106797 39.611598 -6.340069 2.439009 -0.267380 -0.119142 0.877298 -0.380344
1734442395.112381 39.605624 -6.347298 2.439233 -0.267544 -0.119562 0.877377 -0.379915
1734442395.116465 39.601254 -6.352582 2.439343 -0.267633 -0.119884 0.877444 -0.379594
1734442395.122420 39.594885 -6.360278 2.439423 -0.267719 -0.120370 0.877555 -0.379124
1734442395.126712 39.590296 -6.365820 2.439423 -0.267745 -0.120720 0.877643 -0.378789
1734442395.132420 39.584198 -6.373179 2.439348 -0.267749 -0.121184 0.877770 -0.378344
1734442395.136790 39.579531 -6.378806 2.439235 -0.267730 -0.121530 0.877871 -0.378013
1734442395.142365 39.573584 -6.385971 2.439021 -0.267693 -0.121954 0.877998 -0.377607
1734442395.146623 39.569046 -6.391432 2.438805 -0.267663 -0.122262 0.878091 -0.377311
1734442395.152420 39.562878 -6.398849 2.438445 -0.267620 -0.122649 0.878211 -0.376938
1734442395.156837 39.558186 -6.404488 2.438122 -0.267566 -0.122908 0.878299 -0.376688
1734442395.162143 39.552566 -6.411243 2.437685 -0.267464 -0.123175 0.878401 -0.376435
1734442395.166507 39.547955 -6.416786 2.437287 -0.267340 -0.123345 0.878485 -0.376271
1734442395.172421 39.541728 -6.424278 2.436701 -0.267099 -0.123516 0.878598 -0.376122
1734442395.176869 39.537060 -6.429898 2.436227 -0.266856 -0.123594 0.878684 -0.376068
1734442395.182143 39.531543 -6.436544 2.435634 -0.266493 -0.123624 0.878786 -0.376076
1734442395.186853 39.526632 -6.442465 2.435078 -0.266088 -0.123586 0.878883 -0.376149
1734442395.192445 39.520820 -6.449477 2.434391 -0.265523 -0.123470 0.879007 -0.376297
1734442395.196863 39.516240 -6.455003 2.433828 -0.265022 -0.123323 0.879113 -0.376452
1734442395.202355 39.508331 -6.464880 2.429696 -0.263452 -0.123389 0.880072 -0.375289
1734442395.206583 39.503900 -6.470241 2.429006 -0.262883 -0.123168 0.880195 -0.375472
1734442395.212312 39.497903 -6.477497 2.428054 -0.262065 -0.122837 0.880374 -0.375731
1734442395.216560 39.493463 -6.482868 2.427335 -0.261422 -0.122589 0.880520 -0.375920
1734442395.222420 39.487346 -6.490271 2.426328 -0.260498 -0.122261 0.880737 -0.376157
1734442395.226674 39.482910 -6.495639 2.425587 -0.259814 -0.122047 0.880906 -0.376305
1734442395.232325 39.477021 -6.502766 2.424590 -0.258903 -0.121789 0.881147 -0.376451
1734442395.236511 39.472660 -6.508041 2.423846 -0.258225 -0.121616 0.881342 -0.376517
1734442395.242419 39.466507 -6.515483 2.422790 -0.257261 -0.121407 0.881642 -0.376542
1734442395.246814 39.461928 -6.521018 2.422003 -0.256541 -0.121280 0.881885 -0.376506
1734442395.252419 39.456089 -6.528072 2.421002 -0.255617 -0.121155 0.882223 -0.376382
1734442395.256725 39.451602 -6.533487 2.420238 -0.254897 -0.121059 0.882510 -0.376230
1734442395.262421 39.445664 -6.540646 2.419237 -0.253934 -0.120931 0.882928 -0.375940
1734442395.266661 39.441239 -6.545971 2.418499 -0.253222 -0.120833 0.883270 -0.375650
1734442395.272285 39.435361 -6.553027 2.417532 -0.252292 -0.120671 0.883766 -0.375159
1734442395.276610 39.430831 -6.558444 2.416799 -0.251602 -0.120507 0.884188 -0.374682
1734442395.282454 39.424694 -6.565751 2.415825 -0.250729 -0.120231 0.884810 -0.373887
1734442395.286737 39.420185 -6.571097 2.415125 -0.250152 -0.119972 0.885297 -0.373203
1734442395.292480 39.414126 -6.578253 2.414211 -0.249466 -0.119557 0.885985 -0.372160
1734442395.296886 39.409471 -6.583734 2.413533 -0.248997 -0.119187 0.886532 -0.371289
1734442395.302453 39.400131 -6.593391 2.413344 -0.247169 -0.117215 0.887386 -0.371100
1734442395.306871 39.395347 -6.598961 2.412723 -0.246811 -0.116786 0.887929 -0.370173
1734442395.312255 39.389525 -6.605748 2.412003 -0.246429 -0.116262 0.888559 -0.369078
1734442395.316575 39.384864 -6.611195 2.411458 -0.246164 -0.115847 0.889026 -0.368261
1734442395.322454 39.378543 -6.618613 2.410766 -0.245848 -0.115311 0.889588 -0.367281
1734442395.326774 39.373918 -6.624070 2.410298 -0.245645 -0.114961 0.889937 -0.366682
1734442395.332453 39.367868 -6.631252 2.409738 -0.245411 -0.114577 0.890305 -0.366064
1734442395.336681 39.363384 -6.636609 2.409365 -0.245256 -0.114358 0.890511 -0.365735
1734442395.342452 39.357294 -6.643926 2.408919 -0.245059 -0.114167 0.890710 -0.365441
1734442395.346677 39.352854 -6.649286 2.408642 -0.244922 -0.114099 0.890807 -0.365318
1734442395.352452 39.346808 -6.656610 2.408331 -0.244745 -0.114115 0.890891 -0.365227
1734442395.356756 39.342316 -6.662063 2.408148 -0.244613 -0.114210 0.890934 -0.365182
1734442395.362409 39.336430 -6.669211 2.407961 -0.244418 -0.114446 0.890988 -0.365105
1734442395.366656 39.332016 -6.674564 2.407855 -0.244241 -0.114688 0.891049 -0.364999
1734442395.372452 39.325990 -6.681841 2.407748 -0.243958 -0.115069 0.891182 -0.364743
1734442395.376534 39.321741 -6.686941 2.407699 -0.243751 -0.115325 0.891321 -0.364463
1734442395.382455 39.315559 -6.694299 2.407676 -0.243464 -0.115632 0.891604 -0.363865
1734442395.386729 39.311082 -6.699580 2.407706 -0.243285 -0.115771 0.891875 -0.363274
1734442395.392477 39.305034 -6.706646 2.407826 -0.243105 -0.115804 0.892328 -0.362272
1734442395.397067 39.300185 -6.712261 2.407996 -0.243011 -0.115689 0.892753 -0.361321
1734442395.402382 39.293879 -6.722124 2.412385 -0.243683 -0.115622 0.893064 -0.360122
1734442395.406655 39.289329 -6.727438 2.412797 -0.243690 -0.115275 0.893538 -0.359050
1734442395.412453 39.283151 -6.734628 2.413444 -0.243729 -0.114688 0.894200 -0.357561
1734442395.416675 39.278654 -6.739854 2.413975 -0.243743 -0.114207 0.894684 -0.356493
1734442395.422365 39.272604 -6.746892 2.414767 -0.243701 -0.113549 0.895319 -0.355133
1734442395.426548 39.268170 -6.752064 2.415400 -0.243602 -0.113088 0.895768 -0.354215
1734442395.432453 39.261934 -6.759373 2.416359 -0.243371 -0.112516 0.896361 -0.353056
1734442395.436670 39.257498 -6.764600 2.417084 -0.243149 -0.112187 0.896745 -0.352336
1734442395.442371 39.251522 -6.771680 2.418114 -0.242792 -0.111870 0.897207 -0.351508
1734442395.446566 39.247139 -6.776899 2.418904 -0.242517 -0.111730 0.897502 -0.350988
1734442395.452454 39.240999 -6.784237 2.420052 -0.242170 -0.111662 0.897845 -0.350371
1734442395.456943 39.236328 -6.789841 2.420952 -0.241967 -0.111692 0.898054 -0.349964
1734442395.462490 39.230561 -6.796773 2.422090 -0.241819 -0.111811 0.898251 -0.349525
1734442395.466629 39.226260 -6.801951 2.422954 -0.241794 -0.111937 0.898355 -0.349234
1734442395.472453 39.220204 -6.809241 2.424187 -0.241888 -0.112150 0.898449 -0.348858
1734442395.476542 39.215949 -6.814360 2.425062 -0.242041 -0.112309 0.898486 -0.348605
1734442395.482455 39.209785 -6.821762 2.426340 -0.242381 -0.112535 0.898507 -0.348242
1734442395.486781 39.205267 -6.827172 2.427281 -0.242710 -0.112685 0.898505 -0.347969
1734442395.492477 39.199304 -6.834292 2.428524 -0.243252 -0.112858 0.898485 -0.347586
1734442395.496875 39.194688 -6.839782 2.429484 -0.243762 -0.112970 0.898457 -0.347265
1734442395.502454 39.183689 -6.850604 2.436905 -0.244507 -0.112842 0.898584 -0.346452
1734442395.506719 39.179014 -6.856057 2.438060 -0.245167 -0.112915 0.898537 -0.346085
1734442395.512453 39.172714 -6.863383 2.439604 -0.246154 -0.113007 0.898456 -0.345564
1734442395.516807 39.167919 -6.868943 2.440769 -0.246961 -0.113087 0.898382 -0.345154
1734442395.522452 39.161691 -6.876148 2.442269 -0.248064 -0.113225 0.898269 -0.344611
1734442395.526641 39.157063 -6.881492 2.443372 -0.248916 -0.113358 0.898171 -0.344210
1734442395.532454 39.150630 -6.888911 2.444890 -0.250135 -0.113583 0.898018 -0.343650
1734442395.536804 39.145812 -6.894460 2.446012 -0.251069 -0.113781 0.897890 -0.343238
1734442395.542454 39.139548 -6.901669 2.447453 -0.252303 -0.114080 0.897704 -0.342719
1734442395.546638 39.134905 -6.907008 2.448505 -0.253229 -0.114340 0.897549 -0.342355
1734442395.552391 39.128519 -6.914347 2.449930 -0.254508 -0.114750 0.897310 -0.341896
1734442395.556523 39.123932 -6.919620 2.450937 -0.255424 -0.115093 0.897118 -0.341602
1734442395.562453 39.117351 -6.927185 2.452355 -0.256706 -0.115648 0.896820 -0.341235
1734442395.566765 39.112569 -6.932684 2.453364 -0.257605 -0.116093 0.896589 -0.341013
1734442395.572455 39.106259 -6.939937 2.454663 -0.258747 -0.116727 0.896271 -0.340768
1734442395.576761 39.101484 -6.945418 2.455618 -0.259568 -0.117233 0.896029 -0.340607
1734442395.582455 39.095166 -6.952654 2.456844 -0.260596 -0.117911 0.895716 -0.340412
1734442395.586705 39.090444 -6.958044 2.457728 -0.261326 -0.118394 0.895495 -0.340266
1734442395.592480 39.084019 -6.965346 2.458883 -0.262280 -0.119004 0.895218 -0.340048
1734442395.596729 39.079284 -6.970702 2.459696 -0.262961 -0.119405 0.895033 -0.339868
1734442395.602454 39.075137 -6.976213 2.454132 -0.265940 -0.120288 0.893850 -0.340352
1734442395.606928 39.070209 -6.981761 2.454680 -0.266626 -0.120576 0.893697 -0.340114
1734442395.612453 39.064109 -6.988589 2.455295 -0.267444 -0.120747 0.893555 -0.339784
1734442395.616702 39.059411 -6.993821 2.455721 -0.268073 -0.120878 0.893446 -0.339529
1734442395.622452 39.053042 -7.000881 2.456230 -0.268897 -0.120880 0.893326 -0.339191
1734442395.626730 39.048299 -7.006116 2.456555 -0.269510 -0.120881 0.893237 -0.338940
1734442395.632312 39.042104 -7.012927 2.456911 -0.270295 -0.120819 0.893127 -0.338627
1734442395.636588 39.037355 -7.018131 2.457128 -0.270873 -0.120718 0.893047 -0.338412
1734442395.642455 39.030840 -7.025254 2.457348 -0.271565 -0.120479 0.892945 -0.338211
1734442395.646802 39.026013 -7.030519 2.457450 -0.272078 -0.120302 0.892869 -0.338062
1734442395.652455 39.019738 -7.037351 2.457505 -0.272625 -0.120041 0.892778 -0.337955
1734442395.656631 39.015104 -7.042387 2.457490 -0.273029 -0.119848 0.892710 -0.337876
1734442395.662456 39.008642 -7.049401 2.457390 -0.273436 -0.119549 0.892643 -0.337830
1734442395.666972 39.003632 -7.054830 2.457248 -0.273752 -0.119318 0.892591 -0.337794
1734442395.672453 38.997550 -7.061411 2.457002 -0.274007 -0.119015 0.892565 -0.337762
1734442395.676770 38.992758 -7.066586 2.456751 -0.274207 -0.118777 0.892545 -0.337737
1734442395.682459 38.986440 -7.073396 2.456349 -0.274314 -0.118420 0.892574 -0.337699
1734442395.686637 38.981797 -7.078392 2.456003 -0.274392 -0.118157 0.892595 -0.337671
1734442395.692477 38.975307 -7.085368 2.455450 -0.274347 -0.117762 0.892668 -0.337653
1734442395.696931 38.970355 -7.090686 2.454976 -0.274313 -0.117461 0.892723 -0.337640
1734442395.702202 38.965170 -7.095099 2.447794 -0.273798 -0.115863 0.892971 -0.337954
1734442395.706604 38.960296 -7.100270 2.447007 -0.273647 -0.115539 0.893046 -0.337990
1734442395.712454 38.953820 -7.107140 2.445906 -0.273302 -0.115098 0.893163 -0.338111
1734442395.716811 38.948994 -7.112258 2.445047 -0.273044 -0.114769 0.893250 -0.338201
1734442395.722413 38.942787 -7.118841 2.443902 -0.272595 -0.114355 0.893367 -0.338394
1734442395.726605 38.938141 -7.123771 2.443019 -0.272259 -0.114045 0.893454 -0.338539
1734442395.732454 38.931652 -7.130656 2.441753 -0.271681 -0.113673 0.893591 -0.338767
1734442395.736720 38.926916 -7.135681 2.440808 -0.271259 -0.113402 0.893690 -0.338934
1734442395.742453 38.920539 -7.142440 2.439516 -0.270626 -0.113134 0.893855 -0.339095
1734442395.746466 38.916067 -7.147174 2.438599 -0.270182 -0.112947 0.893970 -0.339208
1734442395.752454 38.909379 -7.154239 2.437216 -0.269469 -0.112724 0.894200 -0.339243
1734442395.756680 38.904648 -7.159226 2.436232 -0.268950 -0.112580 0.894383 -0.339221
1734442395.762343 38.898293 -7.165908 2.434909 -0.268230 -0.112392 0.894660 -0.339122
1734442395.766461 38.893661 -7.170764 2.433944 -0.267706 -0.112256 0.894862 -0.339049
1734442395.772460 38.886895 -7.177837 2.432537 -0.266915 -0.112043 0.895210 -0.338824
1734442395.776946 38.881822 -7.183121 2.431488 -0.266319 -0.111859 0.895487 -0.338623
1734442395.782457 38.875572 -7.189606 2.430207 -0.265597 -0.111591 0.895843 -0.338336
1734442395.786852 38.870574 -7.194772 2.429195 -0.265034 -0.111343 0.896137 -0.338080
1734442395.792481 38.864157 -7.201376 2.427915 -0.264344 -0.110958 0.896522 -0.337726
1734442395.796728 38.859302 -7.206352 2.426963 -0.263849 -0.110616 0.896816 -0.337444
1734442395.802456 38.848961 -7.215621 2.423858 -0.261629 -0.109087 0.897532 -0.337765
1734442395.806641 38.844041 -7.220583 2.422882 -0.261197 -0.108657 0.897819 -0.337476
1734442395.812454 38.837198 -7.227466 2.421557 -0.260630 -0.108006 0.898206 -0.337093
1734442395.816905 38.831957 -7.232726 2.420569 -0.260207 -0.107478 0.898491 -0.336829
1734442395.822388 38.825501 -7.239200 2.419387 -0.259686 -0.106812 0.898821 -0.336562
1734442395.826608 38.820537 -7.244179 2.418503 -0.259282 -0.106297 0.899053 -0.336419
1734442395.832455 38.813668 -7.251070 2.417318 -0.258717 -0.105592 0.899337 -0.336316
1734442395.836652 38.808745 -7.256015 2.416496 -0.258302 -0.105098 0.899513 -0.336321
1734442395.842359 38.802063 -7.262735 2.415415 -0.257745 -0.104451 0.899705 -0.336435
1734442395.846561 38.797151 -7.267681 2.414649 -0.257353 -0.103988 0.899809 -0.336601
1734442395.852454 38.790273 -7.274614 2.413616 -0.256847 -0.103365 0.899896 -0.336946
1734442395.856818 38.785189 -7.279746 2.412883 -0.256527 -0.102915 0.899914 -0.337280
1734442395.862456 38.778631 -7.286374 2.411982 -0.256203 -0.102354 0.899870 -0.337812
1734442395.866611 38.773806 -7.291257 2.411351 -0.256041 -0.101951 0.899789 -0.338273
1734442395.872454 38.767037 -7.298120 2.410517 -0.255925 -0.101417 0.899600 -0.339025
1734442395.877052 38.761723 -7.303520 2.409907 -0.255915 -0.101034 0.899389 -0.339704
1734442395.882457 38.755496 -7.309865 2.409249 -0.255965 -0.100634 0.899076 -0.340612
1734442395.886817 38.750491 -7.314982 2.408771 -0.256022 -0.100369 0.898773 -0.341447
1734442395.892479 38.744024 -7.321623 2.408226 -0.256074 -0.100105 0.898318 -0.342679
1734442395.896865 38.739041 -7.326765 2.407867 -0.256062 -0.099964 0.897924 -0.343762
1734442395.902143 38.728327 -7.337390 2.412443 -0.255637 -0.099716 0.897465 -0.345346
1734442395.906855 38.722852 -7.343072 2.412362 -0.255352 -0.099737 0.896979 -0.346810
1734442395.912166 38.716724 -7.349466 2.412345 -0.254767 -0.099867 0.896423 -0.348634
1734442395.916574 38.711668 -7.354765 2.412391 -0.254014 -0.100052 0.895977 -0.350274
1734442395.922458 38.704950 -7.361819 2.412532 -0.252663 -0.100372 0.895424 -0.352566
1734442395.926755 38.700058 -7.366954 2.412694 -0.251484 -0.100629 0.895063 -0.354247
1734442395.932459 38.693560 -7.373746 2.412988 -0.249780 -0.100926 0.894656 -0.356391
1734442395.936724 38.688688 -7.378803 2.413269 -0.248480 -0.101069 0.894417 -0.357856
1734442395.942454 38.682109 -7.385564 2.413734 -0.246792 -0.101098 0.894195 -0.359567
1734442395.946689 38.677213 -7.390537 2.414144 -0.245646 -0.100965 0.894111 -0.360597
1734442395.952349 38.670619 -7.397152 2.414777 -0.244313 -0.100584 0.894105 -0.361622
1734442395.956550 38.665685 -7.402038 2.415306 -0.243508 -0.100173 0.894177 -0.362101
1734442395.962455 38.658697 -7.408875 2.416121 -0.242634 -0.099473 0.894381 -0.362376
1734442395.966589 38.653771 -7.413642 2.416736 -0.242180 -0.098920 0.894593 -0.362308
1734442395.972456 38.646744 -7.420384 2.417663 -0.241694 -0.098089 0.894987 -0.361885
1734442395.976568 38.641800 -7.425095 2.418345 -0.241427 -0.097497 0.895322 -0.361394
1734442395.982455 38.634702 -7.431822 2.419363 -0.241111 -0.096682 0.895871 -0.360464
1734442395.986976 38.629245 -7.436976 2.420172 -0.240901 -0.096097 0.896330 -0.359616
1734442395.992483 38.622597 -7.443243 2.421183 -0.240683 -0.095449 0.896918 -0.358468
1734442395.996757 38.617443 -7.448097 2.421983 -0.240544 -0.094989 0.897379 -0.357529
1734442396.002386 38.612968 -7.453815 2.426743 -0.240600 -0.093688 0.897256 -0.358142
1734442396.006640 38.607926 -7.458610 2.427700 -0.240533 -0.093289 0.897689 -0.357206
1734442396.012456 38.601050 -7.465159 2.429019 -0.240486 -0.092746 0.898245 -0.355979
1734442396.016625 38.596136 -7.469849 2.429971 -0.240472 -0.092351 0.898611 -0.355165
1734442396.022455 38.589287 -7.476404 2.431310 -0.240468 -0.091782 0.899073 -0.354146
1734442396.026852 38.584139 -7.481349 2.432327 -0.240469 -0.091342 0.899377 -0.353486
1734442396.032362 38.577714 -7.487547 2.433604 -0.240463 -0.090775 0.899699 -0.352816
1734442396.036678 38.572698 -7.492407 2.434605 -0.240449 -0.090322 0.899906 -0.352413
1734442396.042454 38.566008 -7.498918 2.435945 -0.240415 -0.089712 0.900126 -0.352032
1734442396.046691 38.561113 -7.503703 2.436925 -0.240387 -0.089259 0.900245 -0.351860
1734442396.052455 38.554467 -7.510221 2.438253 -0.240353 -0.088642 0.900357 -0.351753
1734442396.056690 38.549589 -7.515019 2.439223 -0.240343 -0.088181 0.900407 -0.351749
1734442396.062455 38.542950 -7.521564 2.440533 -0.240369 -0.087551 0.900433 -0.351821
1734442396.066731 38.538024 -7.526428 2.441495 -0.240427 -0.087083 0.900429 -0.351907
1734442396.072454 38.531422 -7.532955 2.442770 -0.240567 -0.086462 0.900398 -0.352044
1734442396.076612 38.526617 -7.537707 2.443685 -0.240725 -0.086019 0.900359 -0.352144
1734442396.082284 38.520045 -7.544205 2.444918 -0.241032 -0.085432 0.900289 -0.352256
1734442396.086541 38.515099 -7.549092 2.445829 -0.241342 -0.085011 0.900221 -0.352320
1734442396.092490 38.508165 -7.555937 2.447080 -0.241893 -0.084465 0.900107 -0.352366
1734442396.096999 38.502894 -7.561138 2.448008 -0.242397 -0.084097 0.900008 -0.352360
1734442396.102460 38.496494 -7.567453 2.449107 -0.243106 -0.083735 0.899868 -0.352313
1734442396.106712 38.490626 -7.574697 2.450196 -0.244420 -0.083486 0.900247 -0.350492
1734442396.112455 38.483839 -7.581470 2.451317 -0.245337 -0.083306 0.900062 -0.350368
1734442396.116545 38.478998 -7.586305 2.452092 -0.246032 -0.083268 0.899917 -0.350264
1734442396.122299 38.472181 -7.593123 2.453143 -0.247047 -0.083346 0.899690 -0.350114
1734442396.126565 38.467126 -7.598191 2.453890 -0.247811 -0.083511 0.899504 -0.350011
1734442396.132454 38.460152 -7.605201 2.454874 -0.248853 -0.083881 0.899222 -0.349907
1734442396.136778 38.455037 -7.610357 2.455557 -0.249597 -0.084263 0.898997 -0.349866
1734442396.142460 38.448321 -7.617144 2.456399 -0.250523 -0.084895 0.898681 -0.349862
1734442396.146756 38.443251 -7.622279 2.456992 -0.251171 -0.085465 0.898431 -0.349901
1734442396.152454 38.436532 -7.629087 2.457719 -0.251948 -0.086310 0.898098 -0.349989
1734442396.156714 38.431512 -7.634171 2.458216 -0.252458 -0.086970 0.897859 -0.350072
1734442396.162339 38.424885 -7.640870 2.458809 -0.253036 -0.087844 0.897572 -0.350173
1734442396.166587 38.419879 -7.645914 2.459207 -0.253395 -0.088474 0.897389 -0.350223
1734442396.172455 38.412958 -7.652857 2.459680 -0.253785 -0.089277 0.897195 -0.350234
1734442396.176611 38.408050 -7.657753 2.459961 -0.253985 -0.089782 0.897107 -0.350185
1734442396.182456 38.401138 -7.664604 2.460273 -0.254169 -0.090384 0.897061 -0.350014
1734442396.186668 38.396147 -7.669516 2.460436 -0.254225 -0.090737 0.897089 -0.349810
1734442396.192478 38.389250 -7.676257 2.460575 -0.254209 -0.091104 0.897214 -0.349405
1734442396.197064 38.383794 -7.681550 2.460610 -0.254134 -0.091297 0.897379 -0.348988
1734442396.202454 38.377371 -7.687741 2.460566 -0.253979 -0.091422 0.897644 -0.348384
1734442396.206711 38.372765 -7.693561 2.452199 -0.255046 -0.092353 0.897178 -0.348560
1734442396.212315 38.366093 -7.699993 2.451643 -0.254792 -0.092303 0.897570 -0.347750
1734442396.216589 38.360998 -7.704884 2.451148 -0.254578 -0.092221 0.897898 -0.347080
1734442396.222455 38.354004 -7.711578 2.450372 -0.254264 -0.092067 0.898374 -0.346118
1734442396.226675 38.348972 -7.716384 2.449747 -0.254025 -0.091937 0.898727 -0.345412
1734442396.232458 38.342081 -7.722961 2.448806 -0.253661 -0.091738 0.899218 -0.344451
1734442396.236815 38.336893 -7.727913 2.448036 -0.253360 -0.091581 0.899585 -0.343757
1734442396.242457 38.330183 -7.734323 2.446968 -0.252931 -0.091363 0.900051 -0.342909
1734442396.246703 38.325140 -7.739145 2.446116 -0.252571 -0.091201 0.900394 -0.342318
1734442396.252455 38.318313 -7.745680 2.444901 -0.252039 -0.090978 0.900843 -0.341586
1734442396.256824 38.313135 -7.750644 2.443935 -0.251609 -0.090805 0.901174 -0.341076
1734442396.262455 38.306466 -7.757045 2.442639 -0.251031 -0.090579 0.901584 -0.340478
1734442396.266638 38.301515 -7.761802 2.441642 -0.250599 -0.090405 0.901877 -0.340065
1734442396.272454 38.294633 -7.768420 2.440208 -0.250011 -0.090140 0.902271 -0.339523
1734442396.276728 38.289576 -7.773288 2.439120 -0.249594 -0.089932 0.902549 -0.339147
1734442396.282490 38.282758 -7.779857 2.437612 -0.249071 -0.089642 0.902902 -0.338667
1734442396.286603 38.277892 -7.784551 2.436507 -0.248727 -0.089435 0.903138 -0.338347
1734442396.292514 38.270901 -7.791305 2.434883 -0.248266 -0.089150 0.903451 -0.337923
1734442396.296738 38.265908 -7.796139 2.433698 -0.247955 -0.088958 0.903654 -0.337659
1734442396.302488 38.256455 -7.807176 2.430836 -0.245896 -0.087606 0.904739 -0.336611
1734442396.306821 38.251255 -7.812289 2.429531 -0.245593 -0.087437 0.904906 -0.336429
1734442396.312378 38.244590 -7.818854 2.427840 -0.245222 -0.087225 0.905088 -0.336263
1734442396.316585 38.239547 -7.823830 2.426548 -0.244955 -0.087064 0.905208 -0.336176
1734442396.322487 38.232474 -7.830815 2.424729 -0.244599 -0.086832 0.905355 -0.336101
1734442396.326571 38.227581 -7.835650 2.423467 -0.244381 -0.086656 0.905440 -0.336076
1734442396.332488 38.220488 -7.842658 2.421641 -0.244106 -0.086367 0.905548 -0.336058
1734442396.336648 38.215499 -7.847586 2.420362 -0.243941 -0.086133 0.905620 -0.336047
1734442396.342491 38.208485 -7.854506 2.418576 -0.243747 -0.085759 0.905718 -0.336018
1734442396.346894 38.203195 -7.859718 2.417240 -0.243622 -0.085446 0.905796 -0.335978
